,STATE,STATEFP,COUNTYFP,COUNTYNAME,COUSUBFP,COUSUBNS,COUSUBNAME,CLASSFP,FUNCSTAT,PENN_DOT_MUNI_ID,POPULATION,BIKE_TO_WORK_EST,BIKE_TO_WORK_MARG,WALK_TO_WORK_EST,WALK_TO_WORK_MARG,DRIVE_SOLO_TO_WORK_EST,DRIVE_SOLO_TO_WORK_MARG,CARPOOL_TO_WORK_EST,CARPOOL_TO_WORK_MARG,PUBTRANS_TO_WORK_EST,PUBTRANS_TO_WORK_MARG,AUTOMOBILE_COUNT,BICYCLE_BY_AUTO_COUNT,BICYCLE_DEATH_BY_AUTO_COUNT,BICYCLE_SUSP_SERIOUS_INJ_BY_AUTO_COUNT,PED_BY_AUTO_COUNT,PED_DEATH_BY_AUTO_COUNT,PED_SUSP_SERIOUS_INJ_BY_AUTO_COUNT,BICYCLE_SOLO_COUNT,BICYCLE_DEATH_SOLO_COUNT,BICYCLE_SUSP_SERIOUS_INJ_SOLO_COUNT,PED_SOLO_COUNT,PED_DEATH_SOLO_COUNT,PED_SUSP_SERIOUS_INJ_SOLO_COUNT,TOTAL_BICYCLE_BY_AUTO_COUNT,TOTAL_PED_BY_AUTO_COUNT,TOTAL_BICYCLE_SOLO_COUNT,TOTAL_PED_SOLO_COUNT
359,PA,42,129,WESTMORELAND COUNTY,37208,01215703,IRWIN BOROUGH,C5,F,64411,3894,0,11,37,43,1804,189,74,62,43,38,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0
360,PA,42,129,WESTMORELAND COUNTY,37784,01215704,JEANNETTE CITY,C5,F,64303,8835,0,16,29,36,3319,393,449,191,58,39,7.0,2.0,0.0,1.0,6.0,0.0,2.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,0.0,2.0
361,PA,42,129,WESTMORELAND COUNTY,43232,01215706,LIGONIER BOROUGH,C5,F,64413,1411,0,11,94,48,439,102,92,67,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0
362,PA,42,129,WESTMORELAND COUNTY,43240,01217240,LIGONIER TOWNSHIP,T1,A,64210,6107,0,16,40,37,2562,290,134,87,5,7,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,
363,PA,42,085,MERCER COUNTY,15992,01216794,COOLSPRING TOWNSHIP,T1,A,43201,2011,0,11,0,11,614,110,75,35,0,11,1.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,3.0,1.0,0.0,0.0,2.0,0.0,1.0
364,PA,42,085,MERCER COUNTY,13832,01215436,CLARK BOROUGH,C5,F,43401,695,0,11,4,6,255,70,5,6,0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,
365,PA,42,083,MCKEAN COUNTY,62088,01215434,PORT ALLEGANY BOROUGH,C5,F,42405,2328,0,11,12,13,768,128,97,49,0,11,,,,,,,,0.0,0.0,0.0,2.0,0.0,1.0,,,0.0,1.0
366,PA,42,083,MCKEAN COUNTY,57312,01216791,OTTO TOWNSHIP,T1,A,42213,1473,0,11,0,11,544,91,39,20,0,11,1.0,0.0,0.0,0.0,3.0,0.0,3.0,,,,,,,0.0,3.0,,
367,PA,42,129,WESTMORELAND COUNTY,44864,02086676,LOWER BURRELL CITY,C5,F,64306,11703,0,18,63,37,4735,401,302,108,28,25,5.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
368,PA,42,129,WESTMORELAND COUNTY,45200,01217241,LOYALHANNA TOWNSHIP,T1,A,64211,1832,0,11,31,24,714,127,79,45,6,10,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
369,PA,42,081,LYCOMING COUNTY,75544,01216773,SUSQUEHANNA TOWNSHIP,T1,A,41237,1014,0,11,7,7,350,58,28,16,0,11,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,
370,PA,42,129,WESTMORELAND COUNTY,55128,01217252,NORTH HUNTINGDON TOWNSHIP,T1,A,64101,31654,0,24,68,50,12889,691,925,241,206,86,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
371,PA,42,081,LYCOMING COUNTY,72648,01215427,SOUTH WILLIAMSPORT BOROUGH,C5,F,41409,6265,0,16,53,72,2394,293,467,146,10,19,3.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
372,PA,42,129,WESTMORELAND COUNTY,55136,01215717,NORTH IRWIN BOROUGH,C5,F,64421,862,0,11,0,11,487,151,37,30,4,8,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0
373,PA,42,081,LYCOMING COUNTY,38128,01215421,JERSEY SHORE BOROUGH,C5,F,41403,4177,0,11,37,52,1408,223,34,36,12,20,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,1.0,0.0,2.0
374,PA,42,129,WESTMORELAND COUNTY,72192,01215723,SOUTH GREENSBURG BOROUGH,C5,F,64427,2198,0,11,39,24,825,120,182,88,4,7,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
375,PA,42,081,LYCOMING COUNTY,24592,01216748,FAIRFIELD TOWNSHIP,T1,A,41211,2810,0,11,0,11,1242,148,71,51,0,11,,,,,,,,0.0,0.0,0.0,2.0,2.0,0.0,,,0.0,2.0
376,PA,42,081,LYCOMING COUNTY,22880,01216747,ELDRED TOWNSHIP,T1,A,41210,1895,0,11,34,31,817,157,41,23,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
377,PA,42,081,LYCOMING COUNTY,14336,01216744,CLINTON TOWNSHIP,T1,A,41207,3712,0,11,2,3,689,155,189,79,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
378,PA,42,129,WESTMORELAND COUNTY,72256,01217258,SOUTH HUNTINGDON TOWNSHIP,T1,A,64216,5432,0,16,45,41,2337,208,144,77,0,16,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
379,PA,42,079,LUZERNE COUNTY,86856,01215417,WYOMING BOROUGH,C5,F,40432,3090,0,11,21,23,1268,153,123,68,0,11,4.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0
380,PA,42,079,LUZERNE COUNTY,86584,01216737,WRIGHT TOWNSHIP,T1,A,40232,5715,0,16,0,16,2473,269,177,125,0,16,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0
381,PA,42,129,WESTMORELAND COUNTY,72616,01215724,SOUTHWEST GREENSBURG BOROUGH,C5,F,64428,2067,0,11,25,23,852,91,103,40,0,11,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
382,PA,42,129,WESTMORELAND COUNTY,78656,01217259,UNITY TOWNSHIP,T1,A,64217,21765,0,21,354,159,8009,562,479,218,0,21,6.0,1.0,0.0,0.0,5.0,0.0,2.0,1.0,0.0,0.0,9.0,0.0,1.0,0.0,2.0,0.0,1.0
383,PA,42,081,LYCOMING COUNTY,56608,01216766,OLD LYCOMING TOWNSHIP,T1,A,41230,4963,0,11,19,32,2365,273,93,99,0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0
384,PA,42,081,LYCOMING COUNTY,70552,01216772,SHREWSBURY TOWNSHIP,T1,A,41236,407,0,11,0,11,156,45,9,8,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
385,PA,42,129,WESTMORELAND COUNTY,56496,01215718,OKLAHOMA BOROUGH,C5,F,64422,956,0,11,10,9,362,74,42,41,2,4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
386,PA,42,129,WESTMORELAND COUNTY,58880,01217253,PENN TOWNSHIP,T1,A,64102,20108,0,21,46,43,8762,672,432,138,248,112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
387,PA,42,129,WESTMORELAND COUNTY,66376,01201654,ROSTRAVER TOWNSHIP,T1,A,64103,11352,0,18,44,65,4559,408,297,125,28,51,6.0,2.0,0.0,0.0,5.0,1.0,3.0,1.0,0.0,0.0,4.0,0.0,1.0,0.0,4.0,0.0,1.0
388,PA,42,081,LYCOMING COUNTY,54504,01216765,NIPPENOSE TOWNSHIP,T1,A,41229,547,0,11,2,3,238,60,17,22,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
389,PA,42,081,LYCOMING COUNTY,46184,01216757,MCHENRY TOWNSHIP,T1,A,41221,160,0,11,0,11,57,20,5,4,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
390,PA,42,129,WESTMORELAND COUNTY,67496,01217256,SALEM TOWNSHIP,T1,A,64214,6125,0,16,12,20,2326,326,470,181,0,16,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,,,1.0,0.0
391,PA,42,081,LYCOMING COUNTY,52280,02391498,MUNCY TOWNSHIP,T1,A,41227,1197,0,11,1,4,506,133,24,19,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
392,PA,42,129,WESTMORELAND COUNTY,69368,01215721,SEWARD BOROUGH,C5,F,64425,378,0,11,0,11,138,38,8,8,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
393,PA,42,081,LYCOMING COUNTY,50720,01215423,MONTOURSVILLE BOROUGH,C5,F,41405,4729,0,11,181,148,2001,254,103,83,34,51,1.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,0.0,2.0,0.0,1.0,0.0,2.0
394,PA,42,081,LYCOMING COUNTY,50632,01215422,MONTGOMERY BOROUGH,C5,F,41404,1406,0,11,0,11,499,104,77,39,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
395,PA,42,085,MERCER COUNTY,33784,01216802,HEMPFIELD TOWNSHIP,T1,A,43209,3735,0,11,0,11,1525,293,60,47,0,11,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0
396,PA,42,129,WESTMORELAND COUNTY,24432,01215699,EXPORT BOROUGH,C5,F,64408,942,0,11,22,25,321,99,35,29,0,11,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,
397,PA,42,089,MONROE COUNTY,49080,01216840,MIDDLE SMITHFIELD TOWNSHIP,T1,A,45207,15966,0,18,154,138,5507,518,1002,348,507,180,10.0,1.0,0.0,0.0,10.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0
398,PA,42,127,WAYNE COUNTY,20576,01217219,DYBERRY TOWNSHIP,T1,A,63208,1390,0,11,59,129,508,76,55,28,0,11,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0
399,PA,42,127,WAYNE COUNTY,33200,01215685,HAWLEY BOROUGH,C5,F,63402,1176,0,11,42,34,419,94,33,19,7,7,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
400,PA,42,089,MONROE COUNTY,37424,01216839,JACKSON TOWNSHIP,T1,A,45206,6596,0,16,0,16,2194,318,609,321,34,62,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
401,PA,42,089,MONROE COUNTY,32176,01216838,HAMILTON TOWNSHIP,T1,A,45205,8661,0,16,0,16,3548,473,295,143,78,66,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0
402,PA,42,089,MONROE COUNTY,22904,01216837,ELDRED TOWNSHIP,T1,A,45204,2692,0,11,0,11,1110,164,61,47,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
403,PA,42,089,MONROE COUNTY,21872,01215460,EAST STROUDSBURG BOROUGH,C5,F,45402,9820,0,16,392,167,3169,416,480,210,209,107,10.0,2.0,0.0,0.0,7.0,1.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,1.0
404,PA,42,089,MONROE COUNTY,15960,01216836,COOLBAUGH TOWNSHIP,T1,A,45203,20686,0,21,42,68,6107,595,1110,385,374,157,8.0,1.0,0.0,1.0,6.0,2.0,1.0,1.0,0.0,0.0,4.0,0.0,2.0,1.0,3.0,0.0,2.0
405,PA,42,089,MONROE COUNTY,13328,01216835,CHESTNUTHILL TOWNSHIP,T1,A,45202,16723,0,18,45,48,6191,547,811,354,171,105,6.0,0.0,0.0,0.0,6.0,0.0,1.0,3.0,0.0,1.0,8.0,0.0,2.0,0.0,1.0,1.0,2.0
406,PA,42,089,MONROE COUNTY,04320,01216834,BARRETT TOWNSHIP,T1,A,45201,4058,0,11,79,99,1830,303,224,152,0,11,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
407,PA,42,087,MIFFLIN COUNTY,81784,01216833,WAYNE TOWNSHIP,T1,A,44210,2352,0,11,14,12,889,193,129,75,6,8,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
408,PA,42,127,WAYNE COUNTY,35520,01215686,HONESDALE BOROUGH,C5,F,63403,4410,0,11,154,112,1382,227,86,114,0,11,6.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,13.0,1.0,1.0,0.0,1.0,0.0,2.0
409,PA,42,127,WAYNE COUNTY,40936,01217220,LAKE TOWNSHIP,T1,A,63209,4870,0,11,19,30,1544,346,320,240,37,56,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
410,PA,42,127,WAYNE COUNTY,42176,01217221,LEBANON TOWNSHIP,T1,A,63210,698,0,11,2,3,275,63,59,36,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
411,PA,42,087,MIFFLIN COUNTY,78392,01216832,UNION TOWNSHIP,T1,A,44209,3620,0,11,31,40,913,215,185,88,7,11,,,,,,,,0.0,0.0,0.0,2.0,0.0,0.0,,,0.0,0.0
412,PA,42,127,WAYNE COUNTY,42432,01217222,LEHIGH TOWNSHIP,T1,A,63211,1957,0,11,0,11,666,190,75,63,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
413,PA,42,087,MIFFLIN COUNTY,43000,01215457,LEWISTOWN BOROUGH,C5,F,44403,8513,0,16,105,66,2686,324,584,222,0,16,4.0,0.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,1.0,9.0,0.0,3.0,0.0,1.0,1.0,3.0
414,PA,42,087,MIFFLIN COUNTY,18944,01216828,DERRY TOWNSHIP,T1,A,44205,7201,0,16,67,50,2857,386,330,172,0,16,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,1.0
415,PA,42,127,WAYNE COUNTY,19864,01217218,DREHER TOWNSHIP,T1,A,63207,1408,0,11,15,19,305,70,44,33,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
416,PA,42,089,MONROE COUNTY,51912,01215461,MOUNT POCONO BOROUGH,C5,F,45403,3084,0,11,0,11,1068,186,439,188,73,82,9.0,0.0,0.0,0.0,9.0,1.0,3.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,4.0,0.0,2.0
417,PA,42,085,MERCER COUNTY,37416,01216804,JACKSON TOWNSHIP,T1,A,43210,1062,0,11,5,5,368,60,36,21,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,,0.0,0.0,,
418,PA,42,089,MONROE COUNTY,57856,01216841,PARADISE TOWNSHIP,T1,A,45208,2925,0,11,0,11,1413,214,5,15,35,54,4.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0
419,PA,42,125,WASHINGTON COUNTY,78008,01215679,TWILIGHT BOROUGH,C5,F,62429,256,0,11,0,11,94,37,9,7,0,11,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,1.0
420,PA,42,091,MONTGOMERY COUNTY,27280,01216854,FRANCONIA TOWNSHIP,T1,A,46203,13293,0,18,36,37,4776,486,297,124,358,310,10.0,3.0,0.0,0.0,7.0,2.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,0.0
421,PA,42,125,WASHINGTON COUNTY,78432,01217209,UNION TOWNSHIP,T1,A,62228,5409,0,16,0,16,2326,303,291,232,43,41,,,,,,,,0.0,0.0,0.0,3.0,0.0,1.0,,,0.0,1.0
422,PA,42,125,WASHINGTON COUNTY,82512,01217210,WEST BETHLEHEM TOWNSHIP,T1,A,62229,1289,0,11,12,11,425,99,29,20,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
423,PA,42,091,MONTGOMERY COUNTY,19672,01216852,DOUGLASS TOWNSHIP,T1,A,46201,10569,0,18,156,109,4976,322,232,101,23,24,4.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
424,PA,42,125,WASHINGTON COUNTY,82616,01215682,WEST BROWNSVILLE BOROUGH,C5,F,62431,1132,0,11,11,12,427,101,64,29,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0
425,PA,42,091,MONTGOMERY COUNTY,15192,01215466,COLLEGEVILLE BOROUGH,C5,F,46404,4986,0,11,382,87,1370,189,142,101,39,36,4.0,2.0,0.0,0.0,3.0,0.0,1.0,,,,,,,0.0,1.0,,
426,PA,42,091,MONTGOMERY COUNTY,08568,01215464,BRIDGEPORT BOROUGH,C5,F,46402,4961,0,11,169,148,2182,343,87,107,186,144,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0
427,PA,42,127,WAYNE COUNTY,11056,01217214,CANAAN TOWNSHIP,T1,A,63203,4088,0,11,0,11,384,99,112,58,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
428,PA,42,089,MONROE COUNTY,77776,01216849,TUNKHANNOCK TOWNSHIP,T1,A,45216,6967,0,16,23,58,1939,447,342,276,29,33,2.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
429,PA,42,127,WAYNE COUNTY,14352,01217216,CLINTON TOWNSHIP,T1,A,63205,2082,0,11,21,20,887,137,73,37,0,11,,,,,,,,0.0,0.0,0.0,3.0,0.0,0.0,,,0.0,0.0
430,PA,42,089,MONROE COUNTY,76960,01216848,TOBYHANNA TOWNSHIP,T1,A,45215,8302,0,16,11,18,3052,580,211,111,110,97,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,2.0
431,PA,42,089,MONROE COUNTY,74888,01215462,STROUDSBURG BOROUGH,C5,F,45404,5870,0,16,230,143,1921,379,242,177,6,10,24.0,4.0,0.0,0.0,19.0,0.0,3.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,3.0,0.0,3.0
432,PA,42,089,MONROE COUNTY,74880,01216847,STROUD TOWNSHIP,T1,A,45214,19711,0,18,128,114,6567,752,1337,393,340,175,5.0,2.0,0.0,0.0,3.0,0.0,1.0,4.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0
433,PA,42,089,MONROE COUNTY,71344,01216846,SMITHFIELD TOWNSHIP,T1,A,45213,7908,0,16,21,27,2967,489,275,185,182,125,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0
434,PA,42,089,MONROE COUNTY,66280,01216845,ROSS TOWNSHIP,T1,A,45212,5516,0,16,0,16,2217,340,149,98,8,14,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,
435,PA,42,089,MONROE COUNTY,61728,01216842,POCONO TOWNSHIP,T1,A,45101,10857,0,18,111,134,4009,582,434,276,182,124,4.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,1.0
436,PA,42,087,MIFFLIN COUNTY,18464,01216827,DECATUR TOWNSHIP,T1,A,44204,2993,0,11,10,15,1270,164,133,71,0,11,,,,,,,,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,0.0
437,PA,42,127,WAYNE COUNTY,58480,01217227,PAUPACK TOWNSHIP,T1,A,63216,3664,0,11,38,51,1176,163,86,54,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
438,PA,42,085,MERCER COUNTY,67816,01216816,SANDY CREEK TOWNSHIP,T1,A,43222,844,0,11,23,21,301,64,40,32,0,11,2.0,0.0,0.0,0.0,2.0,1.0,0.0,,,,,,,0.0,1.0,,
439,PA,42,129,WESTMORELAND COUNTY,18768,01215695,DELMONT BOROUGH,C5,F,64419,2590,0,11,46,54,1042,209,69,79,34,33,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,
440,PA,42,085,MERCER COUNTY,60336,01216813,PINE TOWNSHIP,T1,A,43219,4846,0,11,21,22,1741,258,127,79,0,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,2.0
441,PA,42,085,MERCER COUNTY,49576,01216809,MILL CREEK TOWNSHIP,T1,A,43215,815,0,11,16,15,309,62,20,15,0,11,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
442,PA,42,129,WESTMORELAND COUNTY,18968,01217235,DERRY TOWNSHIP,T1,A,64204,13704,0,18,109,70,5327,402,229,121,3,6,4.0,0.0,0.0,0.0,6.0,0.0,1.0,4.0,0.0,2.0,5.0,0.0,0.0,0.0,1.0,2.0,0.0
443,PA,42,129,WESTMORELAND COUNTY,19480,01217236,DONEGAL TOWNSHIP,T1,A,64205,2286,0,11,8,9,834,167,82,42,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
444,PA,42,085,MERCER COUNTY,48696,01215444,MERCER BOROUGH,C5,F,43407,1808,0,11,35,23,613,99,80,40,0,11,,,,,,,,1.0,0.0,0.0,1.0,0.0,1.0,,,0.0,1.0
445,PA,42,085,MERCER COUNTY,43104,01216808,LIBERTY TOWNSHIP,T1,A,43214,1519,0,11,11,15,572,107,83,38,6,6,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
446,PA,42,129,WESTMORELAND COUNTY,21304,01217251,EAST HUNTINGDON TOWNSHIP,T1,A,64206,7723,0,16,36,42,2831,411,276,171,48,56,4.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,3.0
447,PA,42,129,WESTMORELAND COUNTY,05208,01217233,BELL TOWNSHIP,T1,A,64202,2062,0,11,10,12,753,143,95,47,0,11,1.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,1.0,0.0,,
448,PA,42,085,MERCER COUNTY,69720,01215447,SHARON CITY,C5,F,43302,13203,0,18,296,126,4491,490,424,127,15,15,11.0,0.0,0.0,0.0,11.0,0.0,2.0,1.0,0.0,0.0,7.0,3.0,1.0,0.0,2.0,0.0,4.0
449,PA,42,085,MERCER COUNTY,69800,01215448,SHARPSVILLE BOROUGH,C5,F,43410,4270,0,11,19,21,1582,208,158,108,0,11,4.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0
450,PA,42,127,WAYNE COUNTY,81712,01215689,WAYMART BOROUGH,C5,F,63406,1155,0,11,40,40,317,75,39,33,0,11,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
451,PA,42,127,WAYNE COUNTY,62744,01215687,PROMPTON BOROUGH,C5,F,63404,255,0,11,12,15,124,42,13,16,0,11,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,,,0.0,1.0
452,PA,42,127,WAYNE COUNTY,67488,01217228,SALEM TOWNSHIP,T1,A,63218,4088,0,11,21,34,1156,220,105,61,3,8,,,,,,,,1.0,0.0,0.0,2.0,1.0,0.0,,,0.0,1.0
453,PA,42,087,MIFFLIN COUNTY,10256,01215454,BURNHAM BOROUGH,C5,F,44401,1713,0,11,15,12,779,136,38,23,0,11,6.0,1.0,0.0,1.0,4.0,0.0,1.0,,,,,,,1.0,1.0,,
454,PA,42,087,MIFFLIN COUNTY,09288,02087472,BROWN TOWNSHIP,T1,A,44203,4113,0,11,41,40,1335,281,281,132,28,50,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
455,PA,42,127,WAYNE COUNTY,76424,01217231,TEXAS TOWNSHIP,T1,A,63222,2288,0,11,6,10,828,208,21,21,0,11,,,,,,,,0.0,0.0,0.0,6.0,0.0,1.0,,,0.0,1.0
456,PA,42,087,MIFFLIN COUNTY,03040,01216825,ARMAGH TOWNSHIP,T1,A,44201,3997,0,11,0,11,1848,299,242,110,0,11,,,,,,,,1.0,0.0,1.0,1.0,0.0,0.0,,,1.0,0.0
457,PA,42,085,MERCER COUNTY,85512,01216823,WILMINGTON TOWNSHIP,T1,A,43229,1140,0,11,13,9,303,58,58,33,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
458,PA,42,129,WESTMORELAND COUNTY,00892,01217232,ALLEGHENY TOWNSHIP,T1,A,64201,8280,0,16,64,78,3309,388,176,88,0,16,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
459,PA,42,085,MERCER COUNTY,83976,01216822,WEST SALEM TOWNSHIP,T1,A,43228,3265,0,11,0,11,784,229,133,60,0,11,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,,,,,,0.0,1.0,,
460,PA,42,129,WESTMORELAND COUNTY,03088,01215691,ARNOLD CITY,C5,F,64301,4796,0,11,63,48,1677,290,163,69,110,84,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0
461,PA,42,079,LUZERNE COUNTY,84272,01215414,WEST WYOMING BOROUGH,C5,F,40430,2635,0,11,25,24,1010,109,95,42,0,11,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0
462,PA,42,079,LUZERNE COUNTY,83136,01215412,WEST HAZLETON BOROUGH,C5,F,40428,5076,0,16,9,17,1459,307,666,238,0,16,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,2.0
